date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,180,Put,1.06,1.09,0.2171,-0.1379,0.015,-0.0309,0.1523,-0.0308
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,185,Call,12.2,12.4,0.2131,0.7785,0.0204,-0.0754,0.2056,0.1745
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,185,Put,1.82,1.87,0.2053,-0.222,0.0216,-0.0382,0.204,-0.0478
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,190,Call,8.55,8.7,0.204,0.6656,0.026,-0.0797,0.2512,0.1515
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,190,Put,3.1,3.2,0.1963,-0.3438,0.0285,-0.0429,0.2534,-0.0695
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,195,Call,5.6,5.7,0.1983,0.5271,0.0292,-0.0783,0.2742,0.1215
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,195,Put,5.2,5.3,0.1921,-0.4982,0.0328,-0.0426,0.2712,-0.0905
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,200,Call,3.4,3.5,0.1952,0.3828,0.0284,-0.0697,0.2627,0.089
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,200,Put,8.1,8.25,0.1887,-0.6639,0.0333,-0.0345,0.2482,-0.0997
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,205,Call,2,2.07,0.1969,0.2583,0.0239,-0.0571,0.2224,0.0604
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,205,Put,11.55,12.15,0.182,-0.8298,0.0308,-0.0193,0.1712,-0.0795
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,210,Call,1.13,1.18,0.1998,0.164,0.018,-0.043,0.1701,0.0385
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,210,Put,15.95,16.5,0.1998,-0.9162,0.0238,-0.0115,0.1046,-0.0516
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,215,Call,0.64,0.67,0.2049,0.101,0.0125,-0.0308,0.1216,0.0238
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,215,Put,20.65,21.4,0.2049,-0.9942,0.0087,0,0.0134,0
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,220,Call,0.38,0.39,0.2124,0.0625,0.0084,-0.0218,0.0846,0.0147
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,220,Put,25.65,26.4,0.2124,-1,0,0,0,0
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,225,Call,0.23,0.24,0.221,0.0394,0.0056,-0.0155,0.0586,0.0093
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,225,Put,30.35,31.4,0.221,-1,0,0,0,0
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,230,Call,0.15,0.16,0.2318,0.0263,0.0038,-0.0115,0.0419,0.0062
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,230,Put,35.3,36.4,0.2318,-1,0,0,0,0
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,235,Call,0.11,0.12,0.2457,0.0191,0.0027,-0.0092,0.0321,0.0045
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,235,Put,40.55,41.4,0.2457,-1,0,0,0,0
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,240,Call,0.07,0.1,0.2581,0.014,0.002,-0.0074,0.0245,0.0033
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,240,Put,45.3,46.4,0.2581,-1,0,0,0,0
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,245,Call,0.05,0.07,0.2679,0.0099,0.0014,-0.0056,0.0181,0.0023
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,245,Put,50.55,51.4,0.2679,-1,0,0,0,0
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,250,Call,0.04,0.06,0.2822,0.008,0.0011,-0.0049,0.0151,0.0018
2024-06-03 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,250,Put,55.65,56.4,0.2822,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,135,Call,60.9,61.65,0.6725,1,0.0003,-0.0746,0.0039,0.0587
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,135,Put,0.01,0.02,0.6725,-0.0031,0.0003,-0.0079,0.0039,-0.0002
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,140,Call,55.9,56.65,0.5787,1,0.0002,-0.0722,0.0027,0.061
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,140,Put,0.01,0.05,0.6549,-0.0056,0.0005,-0.0129,0.0065,-0.0005
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,145,Call,50.95,51.65,0.5574,0.9998,0.0005,-0.0761,0.0047,0.063
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,145,Put,0.02,0.03,0.5574,-0.0039,0.0005,-0.008,0.0047,-0.0003
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,150,Call,45.95,46.7,0.5225,0.9979,0.0007,-0.0796,0.0068,0.065
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,150,Put,0.03,0.04,0.5117,-0.0051,0.0007,-0.0092,0.006,-0.0004
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,155,Call,41,41.75,0.5048,0.9928,0.0014,-0.0873,0.0118,0.0668
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,155,Put,0.04,0.05,0.469,-0.0069,0.001,-0.0111,0.0079,-0.0006
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,160,Call,36,36.75,0.4352,0.9929,0.0016,-0.0854,0.0117,0.069
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,160,Put,0.06,0.07,0.4323,-0.0104,0.0015,-0.0145,0.0113,-0.0009
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,167.5,Call,28.55,29.15,0.3078,0.9976,0.0013,-0.0778,0.0071,0.0727
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,167.5,Put,0.09,0.1,0.3657,-0.0172,0.0028,-0.0185,0.0174,-0.0015
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,172.5,Call,23.75,24.1,0.3037,0.9846,0.0037,-0.0888,0.0191,0.0737
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,172.5,Put,0.14,0.15,0.3286,-0.0275,0.0047,-0.0245,0.0259,-0.0024
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,177.5,Call,18.95,19.3,0.3027,0.9518,0.0086,-0.1101,0.0435,0.073
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,177.5,Put,0.24,0.25,0.2947,-0.0479,0.0083,-0.0341,0.0428,-0.0039
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,180,Call,16.55,16.85,0.2827,0.937,0.0112,-0.1149,0.0529,0.0728
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,180,Put,0.34,0.35,0.2817,-0.0668,0.0113,-0.042,0.0547,-0.0053
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,185,Call,12,12.2,0.2624,0.8709,0.02,-0.1359,0.0878,0.0692
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,185,Put,0.7,0.74,0.2594,-0.1326,0.0205,-0.0621,0.0908,-0.0103
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,187.5,Call,9.85,10.05,0.2541,0.8183,0.0257,-0.1471,0.1093,0.0656
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,187.5,Put,1.04,1.09,0.2508,-0.1867,0.0267,-0.0736,0.111,-0.0143
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,192.5,Call,6.15,6.3,0.246,0.6632,0.0365,-0.1645,0.1501,0.054
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,192.5,Put,2.28,2.35,0.2402,-0.3486,0.0393,-0.0917,0.1516,-0.0247
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,195,Call,4.6,4.75,0.2417,0.568,0.0399,-0.164,0.1614,0.0465
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,195,Put,3.25,3.35,0.2366,-0.452,0.0436,-0.093,0.1607,-0.0301
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,200,Call,2.38,2.42,0.2386,0.3685,0.0387,-0.1426,0.1544,0.0304
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,200,Put,6,6.2,0.2304,-0.6772,0.0449,-0.0724,0.1455,-0.0356
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,202.5,Call,1.62,1.69,0.2396,0.2802,0.0344,-0.1241,0.1378,0.0232
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,202.5,Put,7.4,8.05,0.2092,-0.8159,0.0454,-0.041,0.1044,-0.0298
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,207.5,Call,0.74,0.77,0.2457,0.1488,0.0231,-0.084,0.0949,0.0124
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,207.5,Put,11.9,12.25,0.2457,-0.9257,0.0298,-0.0224,0.0577,-0.018
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,212.5,Call,0.34,0.36,0.2574,0.0758,0.0135,-0.0526,0.0583,0.0063
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,212.5,Put,16.55,17,0.2574,-1,0.0027,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,215,Call,0.24,0.25,0.2649,0.0545,0.0102,-0.0415,0.0452,0.0045
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,215,Put,18.85,19.45,0.2649,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,220,Call,0.13,0.14,0.2847,0.0305,0.0059,-0.0274,0.0282,0.0025
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,220,Put,24.05,24.4,0.2847,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,225,Call,0.08,0.09,0.3078,0.0189,0.0036,-0.0195,0.0189,0.0015
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,225,Put,28.8,29.45,0.3078,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,230,Call,0.05,0.06,0.3294,0.012,0.0023,-0.0141,0.0128,0.001
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,230,Put,33.85,34.45,0.3294,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,235,Call,0.03,0.05,0.3535,0.0085,0.0016,-0.011,0.0094,0.0007
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,235,Put,38.8,39.45,0.3535,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,240,Call,0.02,0.04,0.3767,0.0061,0.0011,-0.0088,0.0071,0.0005
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,240,Put,43.9,44.45,0.3767,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,245,Call,0.01,0.03,0.4106,0.0057,0.0009,-0.0089,0.0066,0.0004
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,245,Put,48.8,49.45,0.4106,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,250,Call,0.01,0.02,0.425,0.0038,0.0006,-0.0064,0.0046,0.0003
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,250,Put,53.85,54.45,0.425,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,255,Call,0.01,0.02,0.4558,0.0035,0.0005,-0.0065,0.0044,0.0002
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-06-21 00:00:00 +0000 UTC,255,Put,58.8,59.45,0.4558,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,135,Call,61.05,62.05,0.5074,0.9998,0.0004,-0.0496,0.0064,0.1098
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,135,Put,0.01,0.05,0.5074,-0.0038,0.0004,-0.0052,0.0064,-0.0006
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,140,Call,55.85,57.35,0.4946,0.997,0.0006,-0.0534,0.0105,0.1134
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,140,Put,0.01,0.06,0.4913,-0.0064,0.0006,-0.0079,0.0101,-0.001
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,145,Call,51.25,52.4,0.5502,0.9817,0.0017,-0.0716,0.0294,0.1148
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,145,Put,0.01,0.06,0.4456,-0.007,0.0007,-0.0077,0.011,-0.0011
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,150,Call,46.3,47.15,0.4516,0.9883,0.0015,-0.062,0.0216,0.1201
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,150,Put,0.03,0.08,0.3968,-0.0072,0.0009,-0.007,0.0113,-0.0012
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,155,Call,40.9,42.45,0.3662,0.9937,0.0013,-0.0559,0.0149,0.1251
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,155,Put,0.05,0.07,0.3576,-0.0086,0.0011,-0.0074,0.0132,-0.0014
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,160,Call,36,37.55,0.3591,0.984,0.0023,-0.063,0.0267,0.1276
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,160,Put,0.08,0.1,0.3329,-0.0133,0.0018,-0.0099,0.0192,-0.0022
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,165,Call,31.5,32.05,0.305,0.9839,0.0028,-0.0614,0.0269,0.1317
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,165,Put,0.13,0.14,0.3076,-0.0206,0.0028,-0.0131,0.0278,-0.0034
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,170,Call,26.65,27.3,0.3041,0.961,0.0053,-0.073,0.0508,0.132
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,170,Put,0.2,0.21,0.282,-0.0322,0.0046,-0.0174,0.0447,-0.0049
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,175,Call,21.8,22.25,0.259,0.9506,0.0074,-0.0735,0.0605,0.1344
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,175,Put,0.32,0.34,0.2577,-0.0528,0.0075,-0.0232,0.0629,-0.008
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,180,Call,17.15,17.5,0.2421,0.9098,0.0123,-0.0837,0.0938,0.1317
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,180,Put,0.56,0.6,0.2377,-0.0915,0.0125,-0.032,0.0964,-0.0136
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,185,Call,12.75,13,0.2274,0.8395,0.0194,-0.0953,0.1386,0.1241
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,185,Put,1.05,1.11,0.2212,-0.162,0.0202,-0.0429,0.1373,-0.0234
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,190,Call,8.75,8.95,0.2145,0.729,0.0278,-0.1043,0.1869,0.1096
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,190,Put,2.01,2.11,0.2095,-0.2801,0.0298,-0.0531,0.1881,-0.0382
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,195,Call,5.5,5.65,0.2076,0.5747,0.0338,-0.106,0.2203,0.0876
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,195,Put,3.75,3.85,0.2019,-0.4481,0.0377,-0.0558,0.2193,-0.055
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,200,Call,3.15,3.25,0.2047,0.4041,0.0339,-0.0952,0.2173,0.0622
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,200,Put,6.2,6.7,0.1938,-0.6475,0.0407,-0.0443,0.2027,-0.0639
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,205,Call,1.67,1.73,0.2055,0.2541,0.0279,-0.0748,0.1796,0.0393
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,205,Put,9.95,10.35,0.1876,-0.8479,0.0372,-0.0218,0.129,-0.0483
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,210,Call,0.85,0.9,0.2103,0.148,0.0196,-0.0531,0.1294,0.023
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,210,Put,14.2,14.65,0.2103,-0.9447,0.0272,-0.0104,0.063,-0.024
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,215,Call,0.45,0.48,0.2194,0.0848,0.0126,-0.0362,0.087,0.0132
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,215,Put,18.95,19.6,0.2194,-1,0.0012,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,220,Call,0.25,0.27,0.2308,0.0494,0.0079,-0.0246,0.0572,0.0077
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,220,Put,23.85,24.55,0.2308,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,225,Call,0.15,0.17,0.2451,0.0307,0.005,-0.0175,0.0389,0.0048
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,225,Put,28.85,29.55,0.2451,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,230,Call,0.1,0.11,0.2603,0.0201,0.0033,-0.0128,0.0272,0.0031
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,230,Put,33.7,34.55,0.2603,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,235,Call,0.07,0.09,0.2793,0.0148,0.0024,-0.0105,0.021,0.0023
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,235,Put,38.7,39.55,0.2793,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,240,Call,0.05,0.06,0.2929,0.0101,0.0016,-0.0079,0.0151,0.0015
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,240,Put,43.9,44.55,0.2929,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,245,Call,0.01,0.07,0.3287,0.0114,0.0016,-0.0097,0.0167,0.0017
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,245,Put,48.7,49.55,0.3287,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,250,Call,0.02,0.06,0.3507,0.0099,0.0013,-0.0091,0.0148,0.0015
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,250,Put,53.7,54.55,0.3507,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,255,Call,0.01,0.06,0.3727,0.0088,0.0011,-0.0088,0.0134,0.0013
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-05 00:00:00 +0000 UTC,255,Put,58.7,59.55,0.3727,-1,0,0,0,0
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,135,Call,61.55,62.55,0.5526,0.9843,0.0012,-0.055,0.0318,0.1568
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,135,Put,0.02,0.05,0.4203,-0.0038,0.0003,-0.0035,0.0077,-0.0009
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,140,Call,56.6,57.2,0.4345,0.994,0.0008,-0.0448,0.0173,0.1653
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,140,Put,0.05,0.07,0.4078,-0.0064,0.0006,-0.0053,0.0122,-0.0015
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,145,Call,51.65,52.4,0.4338,0.9864,0.0014,-0.0509,0.0289,0.1693
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,145,Put,0.07,0.08,0.3805,-0.0083,0.0008,-0.0063,0.0155,-0.002
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,150,Call,46.7,47.5,0.4046,0.9816,0.0019,-0.0535,0.0355,0.1742
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,150,Put,0.09,0.1,0.3538,-0.0111,0.0012,-0.0074,0.0198,-0.0027
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,155,Call,41.8,42.35,0.3466,0.9838,0.002,-0.0508,0.0325,0.1807
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,155,Put,0.12,0.13,0.3287,-0.0152,0.0017,-0.009,0.026,-0.0037
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,160,Call,36.95,37.35,0.3181,0.9777,0.0027,-0.0532,0.0407,0.1852
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,160,Put,0.16,0.17,0.3034,-0.0209,0.0024,-0.0108,0.0365,-0.0047
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,165,Call,32.1,32.55,0.3051,0.962,0.0043,-0.0593,0.0602,0.1874
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,165,Put,0.22,0.24,0.2801,-0.0301,0.0036,-0.0134,0.0506,-0.0068
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,170,Call,27.3,27.7,0.2821,0.9444,0.0061,-0.064,0.0799,0.189
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,170,Put,0.33,0.35,0.2587,-0.0455,0.0055,-0.0171,0.0692,-0.0102
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,175,Call,22.55,22.8,0.2527,0.9231,0.0087,-0.0672,0.1013,0.1898
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,175,Put,0.51,0.53,0.2386,-0.0705,0.0084,-0.0218,0.098,-0.0155
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,180,Call,17.95,18.15,0.2333,0.8812,0.0128,-0.0734,0.1376,0.1855
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,180,Put,0.84,0.86,0.2214,-0.1135,0.013,-0.0281,0.1315,-0.0245
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,185,Call,13.6,13.85,0.2197,0.8117,0.0183,-0.0807,0.1852,0.1744
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,185,Put,1.45,1.49,0.2086,-0.186,0.0194,-0.0356,0.1814,-0.0388
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,190,Call,9.7,9.85,0.2063,0.7124,0.0245,-0.0851,0.2328,0.1558
2024-06-05 00:00:00 +0000 UTC,AAPL,2024-07-19 00:00:00 +0000 UTC,190,Put,2.54,2.58,0.1989,-0.2966,0.0268,-0.0417,0.2368,-0.0583
